bathroomcnt,bedroomcnt,calculatedfinishedsquarefeet,taxvaluedollarcnt,yearbuilt,taxamount,fips,transactiondate,County
2.5,3,1518,338071,2003,3915.94,6111,2017-01-10,Ventura County
2.0,3,1556,417597,1952,4870.0,6059,2017-01-10,Orange County
1.0,4,1247,340168,1947,5273.97,6037,2017-01-10,Los Angeles County
3.0,4,3368,742073,1995,9119.68,6037,2017-01-10,Los Angeles County
1.0,2,871,138138,1947,1850.96,6037,2017-01-10,Los Angeles County
1.0,2,828,208166,1942,3050.31,6037,2017-01-10,Los Angeles County
2.0,4,1798,529000,1979,5710.3,6111,2017-01-10,Ventura County
2.0,4,1898,550000,1991,6716.08,6037,2017-01-10,Los Angeles County
3.0,4,2504,262584,1979,3175.91,6037,2017-01-10,Los Angeles County
3.0,4,2077,950681,1979,12317.74,6037,2017-01-10,Los Angeles County
2.0,4,1722,207351,1909,2578.2,6037,2017-01-10,Los Angeles County
2.0,3,1242,125553,1962,3870.35,6037,2017-01-10,Los Angeles County
2.0,5,2359,708879,1966,8057.45,6037,2017-01-10,Los Angeles County
3.5,6,4264,1267857,1962,13343.36,6111,2017-01-10,Ventura County
3.0,4,3080,929826,1963,9790.42,6111,2017-01-10,Ventura County
2.0,3,1080,223300,1954,2867.7,6037,2017-01-10,Los Angeles County
2.0,3,1117,282137,1956,3563.58,6037,2017-01-10,Los Angeles County
2.0,4,1075,222816,1954,2942.9,6037,2017-01-10,Los Angeles County
2.0,3,1291,54629,1955,950.42,6037,2017-01-10,Los Angeles County
2.0,4,1362,120500,1956,1647.43,6037,2017-01-10,Los Angeles County
3.0,4,3057,124629,1924,1721.62,6037,2017-01-10,Los Angeles County
2.0,3,1647,352920,1924,4444.48,6037,2017-01-10,Los Angeles County
1.0,3,736,388348,1944,4932.2,6037,2017-01-10,Los Angeles County
3.0,4,2455,200214,2005,5087.18,6037,2017-01-10,Los Angeles County
2.0,4,1166,381640,1954,4616.82,6059,2017-01-10,Orange County
1.0,3,1144,351000,1954,3942.54,6111,2017-01-10,Ventura County
2.0,2,1308,217361,1951,2764.52,6037,2017-01-10,Los Angeles County
2.0,3,1232,139682,1993,2470.83,6037,2017-01-10,Los Angeles County
2.0,4,1560,275873,1944,3875.59,6037,2017-01-10,Los Angeles County
2.0,3,1356,164757,1991,2769.13,6037,2017-01-10,Los Angeles County
2.0,2,1045,260097,1924,3252.61,6037,2017-01-10,Los Angeles County
2.0,3,1170,327118,1956,4116.91,6037,2017-01-10,Los Angeles County
2.0,2,792,241278,1924,2938.99,6037,2017-01-10,Los Angeles County
1.0,2,1090,332571,1926,3782.8,6059,2017-01-10,Orange County
2.0,3,1500,435127,1971,5215.64,6059,2017-01-10,Orange County
1.5,3,1176,343477,1953,4189.56,6059,2017-01-10,Orange County
3.0,4,3982,1007127,1943,11370.31,6037,2017-01-10,Los Angeles County
2.0,3,1602,76161,1950,1127.67,6037,2017-01-10,Los Angeles County
2.0,3,1065,135653,1997,2549.72,6037,2017-01-10,Los Angeles County
2.0,3,1552,465995,1952,5788.69,6037,2017-01-10,Los Angeles County
3.5,3,2062,438957,1989,5046.14,6059,2017-01-10,Orange County
2.0,3,1138,250192,1927,3063.99,6037,2017-01-10,Los Angeles County
1.0,3,1479,193332,1925,2507.94,6037,2017-01-10,Los Angeles County
2.0,3,2256,750000,1963,9301.46,6037,2017-01-10,Los Angeles County
1.0,3,1060,326343,1956,3987.84,6059,2017-01-10,Orange County
2.0,6,1471,55006,1952,615.18,6111,2017-01-10,Ventura County
2.0,4,1338,116882,1957,2186.31,6037,2017-01-10,Los Angeles County
2.0,3,1518,191212,1956,2389.69,6037,2017-01-10,Los Angeles County
2.5,3,2005,766833,1979,9011.92,6059,2017-01-10,Orange County
4.0,5,2953,983756,2003,11670.17,6037,2017-01-10,Los Angeles County
2.0,3,1017,388000,1950,5015.37,6037,2017-01-10,Los Angeles County
2.0,2,1600,148405,1924,2027.59,6037,2017-01-10,Los Angeles County
2.0,1,1158,842589,1975,10152.36,6037,2017-01-10,Los Angeles County
2.0,3,1259,251234,1954,3376.22,6037,2017-01-10,Los Angeles County
4.0,4,3821,1368353,1992,15494.07,6037,2017-01-10,Los Angeles County
2.5,2,1316,110749,2001,1438.7,6111,2017-01-10,Ventura County
2.0,4,2792,758060,1972,8301.64,6059,2017-01-10,Orange County
2.0,3,1995,1195963,1948,26802.13,6037,2017-01-10,Los Angeles County
2.5,3,2257,1315000,1971,14148.94,6059,2017-01-10,Orange County
1.0,3,1024,253296,1953,3150.32,6037,2017-01-10,Los Angeles County
3.0,4,2123,569452,1959,6341.08,6059,2017-01-10,Orange County
2.0,3,1230,29770,1926,387.76,6037,2017-01-10,Los Angeles County
1.0,2,600,234307,1948,3090.86,6059,2017-01-10,Orange County
2.0,4,1463,109437,1957,1436.06,6037,2017-01-10,Los Angeles County
2.5,4,2184,713482,1978,8032.36,6111,2017-01-10,Ventura County
3.0,3,1744,494867,2000,8796.54,6037,2017-01-10,Los Angeles County
2.0,3,1563,963046,1950,19859.98,6037,2017-01-10,Los Angeles County
1.0,2,1132,64192,1948,1132.09,6037,2017-01-10,Los Angeles County
2.0,3,1450,481535,1965,5696.88,6059,2017-01-10,Orange County
2.0,3,1696,475628,1961,5513.73,6037,2017-01-10,Los Angeles County
2.0,4,1371,167353,1950,2333.8,6037,2017-01-10,Los Angeles County
3.0,4,1870,452670,1997,5820.34,6037,2017-01-10,Los Angeles County
1.0,3,1056,594200,1958,7231.9,6037,2017-01-10,Los Angeles County
2.0,3,1201,847733,1940,9858.93,6037,2017-01-10,Los Angeles County
2.5,3,1830,698057,1994,8032.58,6059,2017-01-10,Orange County
2.0,5,1943,66183,1965,1162.72,6111,2017-01-10,Ventura County
1.0,3,1215,172145,1942,3128.57,6037,2017-01-10,Los Angeles County
1.5,2,1361,60734,1955,901.04,6059,2017-01-10,Orange County
3.0,3,4610,543003,1978,6796.5,6037,2017-01-10,Los Angeles County
2.0,4,1938,85611,1969,1158.14,6059,2017-01-10,Orange County
1.0,3,1007,403770,1949,5443.35,6037,2017-01-10,Los Angeles County
1.0,4,1671,54503,1910,753.75,6037,2017-01-10,Los Angeles County
1.0,2,930,67263,1945,1115.79,6037,2017-01-10,Los Angeles County
2.0,4,2835,1104415,1962,13482.23,6037,2017-01-10,Los Angeles County
2.0,3,1304,351730,1959,4578.98,6111,2017-01-10,Ventura County
1.0,2,1045,251242,1913,3069.33,6037,2017-01-10,Los Angeles County
4.0,3,2410,1015893,1947,12309.78,6037,2017-01-10,Los Angeles County
2.0,3,1470,339298,1976,3452.16,6059,2017-01-10,Orange County
2.5,4,2086,566808,1983,6203.62,6059,2017-01-10,Orange County
2.0,3,1899,1076165,1946,13064.41,6037,2017-01-10,Los Angeles County
2.0,4,2342,138275,1973,1968.56,6059,2017-01-10,Orange County
2.5,4,2457,751285,1967,8108.62,6059,2017-01-10,Orange County
4.0,4,2943,488094,1995,5317.76,6059,2017-01-10,Orange County
1.0,3,1550,33501,1911,521.08,6037,2017-01-10,Los Angeles County
1.0,2,1012,271506,1911,3435.71,6037,2017-01-10,Los Angeles County
1.0,3,1290,49675,1925,682.5,6037,2017-01-10,Los Angeles County
3.0,4,2321,915787,1956,10432.35,6037,2017-01-10,Los Angeles County
2.5,3,2301,593375,1984,5952.42,6059,2017-01-10,Orange County
2.5,4,2094,303484,1976,3408.3,6059,2017-01-10,Orange County
1.0,2,1421,35606,1911,543.69,6037,2017-06-30,Los Angeles County
1.0,2,1421,35606,1911,543.69,6037,2017-01-10,Los Angeles County
3.0,4,2963,180345,1962,2527.17,6037,2017-01-09,Los Angeles County
2.0,3,1490,261105,1968,3097.51,6037,2017-01-09,Los Angeles County
4.0,4,4228,1267762,1988,15490.96,6037,2017-01-09,Los Angeles County
2.0,2,1578,480444,1961,5818.63,6037,2017-01-09,Los Angeles County
1.0,4,1483,336000,1927,5386.29,6037,2017-01-09,Los Angeles County
3.0,3,1699,596466,1926,7203.69,6037,2017-01-09,Los Angeles County
1.0,2,872,55463,1951,1148.66,6037,2017-01-09,Los Angeles County
4.0,5,3307,140583,1971,1936.29,6037,2017-01-09,Los Angeles County
2.0,2,1444,416753,1957,5129.8,6037,2017-01-09,Los Angeles County
1.0,3,887,554009,1953,6657.36,6037,2017-01-09,Los Angeles County
4.5,5,3762,1057082,1980,11305.74,6111,2017-01-09,Ventura County
3.0,3,2011,483706,1953,5813.06,6037,2017-01-09,Los Angeles County
2.5,2,1316,78921,2000,1208.92,6111,2017-01-09,Ventura County
2.0,3,1276,399735,1953,4889.33,6037,2017-01-09,Los Angeles County
2.0,3,1293,414212,1955,5001.83,6037,2017-01-09,Los Angeles County
2.0,3,1729,329298,1949,4352.83,6037,2017-01-09,Los Angeles County
1.0,2,945,600000,1923,7032.28,6037,2017-01-09,Los Angeles County
1.0,2,1122,495000,1951,9280.7,6037,2017-01-09,Los Angeles County
2.0,4,2015,436209,1967,5128.66,6111,2017-01-09,Ventura County
1.0,2,1063,535295,1941,6438.33,6037,2017-01-09,Los Angeles County
2.5,3,1937,629454,1960,6734.4,6111,2017-01-09,Ventura County
1.0,2,1058,300000,1926,3735.36,6037,2017-01-09,Los Angeles County
1.0,3,1244,259903,1910,3271.35,6037,2017-01-09,Los Angeles County
1.0,2,1140,363248,1909,4505.97,6037,2017-01-09,Los Angeles County
1.0,3,1665,1238605,1924,14996.89,6037,2017-01-09,Los Angeles County
2.0,2,1445,527086,1981,5352.46,6059,2017-01-09,Orange County
1.0,1,640,28740,1920,488.85,6037,2017-01-09,Los Angeles County
3.0,2,2007,382871,1922,4707.22,6037,2017-01-09,Los Angeles County
2.0,3,1176,69969,1954,1192.13,6037,2017-01-09,Los Angeles County
2.0,3,1260,235000,1972,3167.08,6037,2017-01-09,Los Angeles County
2.0,3,1123,62490,1954,991.02,6037,2017-01-09,Los Angeles County
2.0,3,1758,347615,1956,4430.37,6037,2017-01-09,Los Angeles County
3.0,4,1881,431316,2006,5333.07,6037,2017-01-09,Los Angeles County
1.0,3,1092,62649,1950,1056.92,6037,2017-01-09,Los Angeles County
1.0,2,1404,335032,1910,4083.07,6037,2017-01-09,Los Angeles County
2.0,2,1492,53175,1949,1151.85,6037,2017-01-09,Los Angeles County
1.0,2,842,89839,1924,1234.89,6037,2017-01-09,Los Angeles County
2.0,2,1350,74190,1949,1344.9,6037,2017-01-09,Los Angeles County
1.0,2,1016,36399,1926,955.27,6037,2017-01-09,Los Angeles County
1.0,3,1288,267132,1909,3362.52,6037,2017-01-09,Los Angeles County
1.0,1,916,332874,1914,3999.35,6037,2017-01-09,Los Angeles County
1.0,3,1108,155102,1947,1960.84,6037,2017-01-09,Los Angeles County
1.0,2,1411,788915,1936,9453.19,6037,2017-01-09,Los Angeles County
2.0,3,1541,232388,1954,2887.95,6037,2017-01-09,Los Angeles County
3.0,4,2097,725902,1957,8937.26,6037,2017-01-09,Los Angeles County
2.0,4,1806,180373,1885,2357.7,6037,2017-01-09,Los Angeles County
2.0,3,1184,54001,1954,943.01,6037,2017-01-09,Los Angeles County
1.0,2,948,430000,1912,5240.04,6037,2017-01-09,Los Angeles County
2.0,3,1586,311196,1950,3928.15,6037,2017-01-09,Los Angeles County
2.0,4,1814,673906,1951,8000.57,6037,2017-01-09,Los Angeles County
2.0,3,1388,398587,1952,4884.53,6037,2017-01-09,Los Angeles County
1.0,2,866,327671,1966,4000.49,6037,2017-01-09,Los Angeles County
1.0,2,1146,600000,1939,7067.65,6037,2017-01-09,Los Angeles County
1.0,2,782,169007,1927,2494.46,6037,2017-01-09,Los Angeles County
1.0,2,780,175600,1924,2606.6,6037,2017-01-09,Los Angeles County
1.0,2,924,205719,1924,2666.32,6037,2017-01-09,Los Angeles County
1.0,4,2194,520393,1922,6377.57,6037,2017-01-09,Los Angeles County
3.0,3,2795,534296,2007,12989.04,6037,2017-01-09,Los Angeles County
3.0,4,1749,305733,1959,3791.45,6037,2017-01-09,Los Angeles County
2.0,4,1080,45099,1958,840.3,6037,2017-01-09,Los Angeles County
3.0,4,908,170189,1948,2264.26,6059,2017-01-09,Orange County
2.5,3,1557,470782,1961,5331.78,6059,2017-01-09,Orange County
3.0,4,2612,665000,1981,7354.86,6111,2017-01-09,Ventura County
3.0,3,1732,226000,1989,3585.59,6037,2017-01-09,Los Angeles County
1.0,2,994,372314,1950,4754.69,6037,2017-01-09,Los Angeles County
2.0,3,2004,93791,1960,1553.8,6059,2017-01-09,Orange County
2.0,3,1292,88742,1986,2256.28,6037,2017-01-09,Los Angeles County
2.0,3,1139,324675,1960,4183.11,6037,2017-01-09,Los Angeles County
1.5,3,1126,373151,1955,4521.78,6059,2017-01-09,Orange County
1.0,2,974,212282,1937,2753.18,6037,2017-01-09,Los Angeles County
1.5,4,1032,434923,1959,5279.56,6059,2017-01-09,Orange County
1.0,3,1056,36404,1951,630.7,6037,2017-01-09,Los Angeles County
2.0,3,1515,64773,1957,877.09,6037,2017-01-09,Los Angeles County
2.5,4,1987,364830,1987,4746.14,6059,2017-01-09,Orange County
2.0,2,1530,811382,1937,9816.49,6037,2017-01-09,Los Angeles County
2.0,3,1528,190205,1989,3161.69,6037,2017-01-09,Los Angeles County
2.0,3,1850,263782,1970,3347.36,6059,2017-01-09,Orange County
2.0,4,1904,130710,1974,1826.95,6037,2017-01-09,Los Angeles County
2.0,4,1854,710000,1970,8172.42,6037,2017-01-09,Los Angeles County
2.5,3,1598,610097,1990,6772.78,6059,2017-01-09,Orange County
1.0,3,1112,434923,1955,5416.28,6037,2017-01-09,Los Angeles County
3.0,4,2664,967664,2006,17091.14,6059,2017-01-09,Orange County
2.0,4,1774,583000,1983,6446.7,6111,2017-01-09,Ventura County
1.0,3,1109,456000,1955,5731.35,6037,2017-01-09,Los Angeles County
3.0,4,2775,347823,2008,6489.45,6037,2017-01-09,Los Angeles County
1.0,3,1014,358975,1950,4754.24,6037,2017-01-09,Los Angeles County
2.0,3,1234,364119,1973,3969.7,6059,2017-01-09,Orange County
3.0,3,2052,279326,1965,3346.18,6037,2017-01-09,Los Angeles County
2.5,4,1939,119654,1975,1679.72,6059,2017-01-09,Orange County
3.0,3,2926,873797,2002,10397.66,6059,2017-01-09,Orange County
1.0,3,880,85096,1954,1129.21,6037,2017-01-09,Los Angeles County
2.0,3,1742,100641,1956,1310.68,6037,2017-01-09,Los Angeles County
2.0,3,1483,530000,1963,6075.09,6037,2017-01-09,Los Angeles County
2.0,3,1214,279985,1955,3764.18,6037,2017-01-09,Los Angeles County
1.0,3,832,825000,1938,9984.08,6037,2017-01-09,Los Angeles County
3.0,4,1913,205624,1997,4038.97,6037,2017-01-09,Los Angeles County
2.0,3,1082,131230,1951,2048.21,6037,2017-01-09,Los Angeles County
2.0,2,1153,141383,1950,1806.48,6037,2017-01-09,Los Angeles County
3.5,4,3802,911266,2007,9942.22,6111,2017-01-09,Ventura County
4.5,5,3802,873114,2007,9528.5,6111,2017-01-09,Ventura County
1.0,2,906,280779,1960,3361.64,6059,2017-01-09,Orange County
2.0,3,1442,446709,1949,5505.87,6037,2017-01-09,Los Angeles County
1.0,2,714,352346,1946,4582.35,6037,2017-01-09,Los Angeles County
2.0,3,1274,605414,1956,7411.63,6037,2017-01-09,Los Angeles County
2.0,2,896,614071,1961,7134.16,6059,2017-01-09,Orange County
2.0,4,1122,90089,1954,1846.18,6037,2017-01-09,Los Angeles County
2.0,4,1329,202370,1985,2002.68,6059,2017-01-09,Orange County
2.5,3,1559,482243,1975,5189.36,6059,2017-01-09,Orange County
3.0,5,2100,259040,1975,3324.65,6037,2017-01-09,Los Angeles County
4.0,4,2491,180134,1949,1843.06,6059,2017-01-09,Orange County
1.0,2,1123,59823,1956,1549.96,6059,2017-01-09,Orange County
2.5,4,2132,555815,1991,5915.44,6111,2017-01-09,Ventura County
1.5,3,1452,435127,1971,5368.88,6059,2017-01-09,Orange County
3.0,4,2188,271615,1966,3371.99,6037,2017-01-09,Los Angeles County
3.0,3,2702,960426,2001,9666.72,6059,2017-01-09,Orange County
2.0,3,1437,167395,1973,2139.88,6059,2017-01-09,Orange County
2.0,3,1537,202000,2007,3410.07,6037,2017-01-09,Los Angeles County
1.0,2,898,801085,1938,8681.62,6059,2017-01-09,Orange County
3.0,5,2364,535719,1963,6619.27,6037,2017-01-09,Los Angeles County
3.0,4,2863,703000,2001,8585.68,6111,2017-01-09,Ventura County
3.0,4,3356,631081,1995,6333.98,6059,2017-01-09,Orange County
2.0,3,1427,183434,1963,2333.4,6059,2017-01-09,Orange County
2.0,4,1204,107072,1957,2049.5,6037,2017-01-09,Los Angeles County
2.0,3,1313,171485,1956,2192.87,6037,2017-01-09,Los Angeles County
2.5,4,2568,632436,2001,6644.56,6059,2017-01-09,Orange County
4.0,4,4059,1187328,1998,13579.19,6037,2017-01-09,Los Angeles County
3.0,4,2171,279322,1979,3968.9,6037,2017-01-09,Los Angeles County
2.5,3,2254,1308489,1966,14795.58,6059,2017-01-09,Orange County
1.0,2,1261,616077,1936,7399.8,6037,2017-01-09,Los Angeles County
2.0,3,1584,650000,1960,7522.61,6037,2017-01-09,Los Angeles County
2.0,3,1582,558124,1984,6764.04,6037,2017-01-09,Los Angeles County
2.0,4,1539,355585,1947,4365.24,6037,2017-01-09,Los Angeles County
1.0,3,1067,49651,1951,834.68,6037,2017-01-09,Los Angeles County
2.5,3,2113,728000,2000,8910.8,6059,2017-01-09,Orange County
2.0,4,1708,875694,1951,10654.12,6037,2017-01-09,Los Angeles County
3.0,4,2216,493300,1996,5029.44,6059,2017-01-09,Orange County
4.5,5,4052,795477,1998,10582.36,6059,2017-01-09,Orange County
2.0,3,1115,271946,1959,3259.84,6111,2017-01-09,Ventura County
1.5,3,1125,407931,1955,5139.7,6059,2017-01-09,Orange County
2.0,3,1645,80725,1953,1272.65,6037,2017-01-09,Los Angeles County
2.0,3,1492,451491,1965,5474.22,6037,2017-01-09,Los Angeles County
2.0,4,1998,289000,1995,4263.93,6037,2017-01-09,Los Angeles County
1.0,3,1143,141646,1950,1987.26,6037,2017-01-09,Los Angeles County
2.0,3,1172,540000,1970,6193.02,6037,2017-01-09,Los Angeles County
1.0,3,1106,59596,1951,1126.37,6037,2017-01-09,Los Angeles County
2.5,4,2562,440948,1997,4102.24,6059,2017-01-09,Orange County
2.0,2,1859,624000,1957,7205.66,6037,2017-01-09,Los Angeles County
4.5,4,3161,728377,2003,12590.96,6059,2017-01-09,Orange County
1.0,2,840,24451,1920,799.54,6059,2017-01-09,Orange County
2.0,4,1645,517765,1969,6229.99,6037,2017-01-09,Los Angeles County
2.0,3,1660,512588,1962,6135.86,6037,2017-01-09,Los Angeles County
2.0,3,1583,512242,1957,6078.98,6059,2017-01-09,Orange County
2.0,3,1767,634000,1974,7792.74,6037,2017-01-09,Los Angeles County
2.0,4,1926,123785,1989,1612.14,6037,2017-01-09,Los Angeles County
3.0,3,2197,499532,1951,5493.09,6037,2017-01-09,Los Angeles County
2.5,4,2271,621531,1994,7490.64,6059,2017-01-09,Orange County
2.5,4,2230,536592,2001,6341.22,6059,2017-01-09,Orange County
1.0,2,1091,223366,1950,2820.46,6037,2017-01-09,Los Angeles County
2.0,4,1768,102294,1975,1536.72,6059,2017-01-09,Orange County
4.5,5,3181,842000,2006,9404.62,6111,2017-01-09,Ventura County
1.0,2,1093,789918,1926,8722.76,6037,2017-01-09,Los Angeles County
3.0,3,3145,654779,1989,7801.04,6059,2017-01-09,Orange County
2.0,3,1622,641822,1931,7761.18,6037,2017-01-09,Los Angeles County
5.0,4,4946,1352305,2007,14515.44,6059,2017-01-09,Orange County
3.0,4,2204,1412987,1964,16434.57,6037,2017-01-09,Los Angeles County
3.0,4,2883,779956,1993,8404.94,6059,2017-01-09,Orange County
5.0,5,3827,625988,1982,8095.72,6037,2017-01-09,Los Angeles County
3.0,3,1675,468233,2014,5690.08,6037,2017-01-09,Los Angeles County
2.0,3,1466,582000,1977,6624.72,6111,2017-01-09,Ventura County
3.5,5,3689,1023902,1980,10926.1,6059,2017-01-09,Orange County
3.0,4,2477,513844,1998,7096.7,6037,2017-01-09,Los Angeles County
2.0,3,2695,1009777,1953,12270.22,6037,2017-01-09,Los Angeles County
5.0,5,3706,695502,1977,8677.06,6037,2017-01-09,Los Angeles County
4.0,5,3570,221767,1963,4118.23,6037,2017-01-09,Los Angeles County
3.0,5,2121,319236,1965,4140.58,6037,2017-01-09,Los Angeles County
2.5,3,1809,409836,2014,4153.9,6059,2017-01-09,Orange County
3.0,5,3535,686815,1999,8416.32,6037,2017-01-09,Los Angeles County
2.0,4,1606,227773,1963,2808.92,6059,2017-01-09,Orange County
2.0,3,1486,282859,1949,3568.67,6037,2017-01-08,Los Angeles County
2.5,3,2013,190103,1976,2618.34,6059,2017-01-08,Orange County
3.0,4,2122,406672,1981,4986.83,6037,2017-01-08,Los Angeles County
5.5,5,4635,1282741,2014,20306.42,6059,2017-01-08,Orange County
2.0,3,1563,441514,1961,4836.36,6059,2017-01-08,Orange County
2.0,4,1402,92550,1955,139.59,6037,2017-01-08,Los Angeles County
3.0,4,2682,487013,1952,6267.92,6037,2017-01-08,Los Angeles County
4.0,5,2917,546221,1998,6241.38,6111,2017-01-08,Ventura County
3.0,3,1694,763057,1938,8916.19,6037,2017-01-08,Los Angeles County
2.0,4,1614,564364,1972,6631.73,6037,2017-01-08,Los Angeles County
2.0,4,1747,431074,1955,5323.51,6037,2017-01-08,Los Angeles County
1.0,3,1337,156108,1948,1969.82,6037,2017-01-08,Los Angeles County
2.5,4,2642,272592,1978,3802.36,6111,2017-01-08,Ventura County
2.0,4,2063,284713,1984,3859.26,6037,2017-01-08,Los Angeles County
2.0,3,1517,68162,1964,1050.16,6059,2017-01-08,Orange County
2.5,4,2078,466725,1996,4903.5,6059,2017-01-08,Orange County
2.0,3,1779,703312,1990,8070.4,6059,2017-01-08,Orange County
2.0,4,1364,347617,1955,4261.6,6037,2017-01-08,Los Angeles County
2.0,3,1201,581000,1953,6901.81,6037,2017-01-08,Los Angeles County
4.0,5,2982,852352,1960,10426.61,6037,2017-01-08,Los Angeles County
2.5,4,2459,707000,1999,8451.76,6059,2017-01-08,Orange County
1.0,2,1146,234192,1928,2947.26,6037,2017-01-08,Los Angeles County
3.0,4,2253,175163,1977,1767.54,6059,2017-01-08,Orange County
3.0,4,3004,448539,2009,5663.31,6037,2017-01-08,Los Angeles County
2.0,3,1682,275778,1959,3473.26,6059,2017-01-08,Orange County
2.0,3,1234,184685,1952,2352.62,6037,2017-01-08,Los Angeles County
3.0,3,2327,493236,1997,5184.78,6059,2017-01-08,Orange County
3.0,4,2047,150725,1975,1966.14,6059,2017-01-08,Orange County
2.0,3,1776,682187,1951,7937.55,6037,2017-01-08,Los Angeles County
1.0,2,801,671021,1940,7803.98,6059,2017-01-08,Orange County
4.0,4,3539,1283000,2007,14555.84,6059,2017-01-08,Orange County
2.5,4,1550,389734,1974,4301.22,6059,2017-01-08,Orange County
2.0,2,1056,304575,1922,4068.88,6037,2017-01-08,Los Angeles County
2.0,3,2031,176221,1990,2946.61,6037,2017-01-08,Los Angeles County
2.5,3,2196,709340,1977,7602.78,6059,2017-01-08,Orange County
2.0,3,1630,80520,1958,1100.67,6037,2017-01-08,Los Angeles County
3.0,4,2339,258658,1988,4098.5,6037,2017-01-08,Los Angeles County
3.0,3,2035,677817,1959,8242.98,6037,2017-01-08,Los Angeles County
2.0,4,1102,382038,1957,4425.12,6059,2017-01-08,Orange County
3.0,3,1982,75010,1969,1182.3,6111,2017-01-08,Ventura County
2.0,3,1293,71659,1955,981.98,6037,2017-01-08,Los Angeles County
2.0,4,2161,727872,1963,8231.08,6059,2017-01-08,Orange County
2.0,3,1968,109116,1971,1053.58,6059,2017-01-08,Orange County
1.0,2,952,332571,1937,4042.54,6037,2017-01-08,Los Angeles County
2.0,3,1244,326323,1964,3959.62,6111,2017-01-08,Ventura County
3.0,5,2499,123184,1959,1808.27,6037,2017-01-08,Los Angeles County
2.5,4,1936,700000,1960,8340.5,6111,2017-01-08,Ventura County
